activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,31,1,2,2,2,295000.0,NA,2.5,NA,2,4892.63,NA,3112.0,3112.0,246.09,360,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,115,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4673,11.5999999999999996,95700,159,1391,1507,19
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053513,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,345000.0,95.0,2.7,0.358,2,3234.34,NA,985.0,,,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,114,48,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4126,41.5200000000000031,95700,77,732,1101,26
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053106,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,3,0,2,1,4,1,2,1,2,45000.0,80.11,NA,NA,3,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,275000,1,1,3,5,1,NA,58,50%-60%,8,9,11,,,,,11,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,3,6,,,,,3,,,,3637,47.8400000000000034,95700,100,805,1103,21
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053412,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,31,1,2,2,2,375000.0,NA,2.875,NA,2,2265.33,NA,824.0,,2400.0,324,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,136,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6802,26.3999999999999986,95700,170,1636,1808,13
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053601,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,4,2,2,1,2,55000.0,79.9,8.25,1.61,2,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,585000,1,1,3,5,1,NA,151,30%-<36%,8,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,8953,52.1700000000000017,95700,147,1549,2093,9
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053806,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Joint,1,0,2,1,1,1,2,2,2,1655000.0,65.0,2.55,-0.137,2,5924.6,NA,985.0,,,360,NA,NA,2,2,2,2,2555000,1,1,3,5,1,NA,2617,<20%,1,9,2,,,,,2,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,3222,7.04999999999999982,95700,159,1151,1271,27
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183051400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,32,1,2,2,2,375000.0,NA,2.625,NA,2,2597.45,NA,1136.5,,,360,NA,NA,2,2,2,2,625000,1,1,3,5,1,NA,100,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5069,19.1600000000000001,95700,118,932,2011,58
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053604,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,32,1,2,2,2,505000.0,NA,2.375,NA,2,2634.0,NA,0.0,,761.4,240,NA,NA,2,2,2,2,905000,1,1,3,5,1,NA,231,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4466,32.4200000000000017,95700,188,1239,1468,15
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,1,2,1,2,155000.0,34.88,NA,1.74,2,NA,NA,NA,NA,NA,360,NA,1,2,2,2,2,435000,1,1,3,5,1,NA,140,20%-<30%,8,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,1,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4673,11.5999999999999996,95700,159,1391,1507,19
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053517,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,1,1,2,2,2,285000.0,NA,2.75,NA,2,2481.36,NA,1255.94,360.94,,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,300,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5350,62.8200000000000003,95700,56,847,1443,34
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053009,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,1,1,2,2,2,245000.0,NA,2.75,NA,2,2569.54,NA,674.0,,,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,68,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,8074,47.3400000000000034,95700,88,2002,2694,18
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053601,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,32,1,2,2,2,415000.0,NA,2.875,NA,2,2074.1,NA,674.0,,,360,NA,NA,2,2,2,2,615000,1,1,3,5,1,NA,264,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,8953,52.1700000000000017,95700,147,1549,2093,9
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,5,0,2,1,32,1,2,2,2,165000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,48,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,2,,,,10,,,,8912,59.2899999999999991,95700,48,1481,2573,26
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183051502,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,1,0,2,1,31,1,2,2,2,825000.0,68.333,3.125,0.922,2,7573.86,NA,4355.2,3370.2,170.73,180,NA,NA,2,2,2,2,1205000,1,1,3,5,1,NA,562,20%-<30%,3,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,6,,,,,10,,,,2665,19.8900000000000006,95700,131,613,871,50
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183051000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,31,1,2,2,2,405000.0,69.506,2.99,0.086,2,3170.74,NA,985.0,,20.73,360,NA,NA,2,2,2,2,585000,1,1,3,5,1,NA,205,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,,,,,10,,,,2302,22.629999999999999,95700,89,314,668,72
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053803,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Male,1,0,2,1,31,1,2,2,2,785000.0,79.9,3.5,0.595,2,2358.28,NA,0.0,,,360,NA,NA,2,2,2,2,985000,1,1,3,5,1,NA,185,39,1,10,1,14,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,2,6,,,,,10,,,,3966,14.8000000000000007,95700,213,1259,1339,23
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053418,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,31,1,2,2,2,145000.0,58.757,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,54,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,Yes,NA,1,1,1,2,,,,7,,,,6145,26.9800000000000004,95700,112,1373,2006,24
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053525,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,175000.0,59.926,2.99,0.271,2,2224.06,NA,985.0,,493.06,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,81,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,55-64,No,No,1,1,1,,,,,10,,,,2464,22.6099999999999994,95700,129,795,943,29
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053807,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,31,1,2,2,2,355000.0,74.946,2.99,0.105,2,3296.72,NA,985.0,,231.72,360,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,121,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,,,,,10,,,,3856,12.5299999999999994,95700,185,1169,1377,26
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053108,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,165000.0,51.077,2.875,0.13,3,2462.06,NA,985.0,,41.46,360,NA,NA,2,2,2,2,325000,1,2,3,5,1,NA,109,40,3,9,2,,,,,2,,,,,2,2,5,,,,,6,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,1,,,,,10,,,,7101,19.0100000000000016,95700,89,2027,2755,15
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054004,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,31,1,2,2,2,245000.0,NA,2.5,NA,2,3023.11,NA,1570.91,575.91,1990.0,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,165,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5402,47.8900000000000006,95700,61,1177,1792,34
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,1,1,2,2,2,335000.0,NA,2.75,NA,2,3202.16,NA,1095.0,,4736.0,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,317,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,7751,26.1499999999999986,95700,121,2124,2253,13
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053719,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,315000.0,97.0,2.3,-0.157,2,3188.06,NA,985.0,,1358.73,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,71,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,,,,,10,,,,4063,14,95700,142,1281,1377,20
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053413,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,31,1,2,2,2,345000.0,NA,2.875,NA,2,2340.24,NA,674.0,,,360,NA,NA,2,2,2,2,435000,1,1,3,5,1,NA,123,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5771,21.8299999999999983,95700,144,1562,1876,15
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,31,1,2,2,2,405000.0,NA,2.375,NA,2,1736.12,NA,668.32,668.32,,360,NA,NA,2,2,2,2,705000,1,1,3,5,1,NA,157,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3510,15.7300000000000004,95700,177,1081,1260,17
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052808,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,32,1,2,2,2,285000.0,68.771,2.875,0.267,2,8433.91,NA,6989.95,6004.95,,360,NA,NA,2,2,2,2,415000,1,1,3,5,1,NA,191,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,9324,45.6199999999999974,95700,78,2115,3191,23
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054208,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,31,1,2,2,2,205000.0,57.248,2.49,0.265,2,2878.58,NA,985.0,,,180,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,83,36,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,2,,,,,10,,,,7078,20.9800000000000004,95700,107,1609,2277,12
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054211,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,31,1,2,2,2,455000.0,NA,2.5,NA,2,2837.75,NA,1095.0,,,360,NA,NA,2,2,2,2,505000,1,1,3,5,1,NA,170,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,10785,23.9899999999999984,95700,118,2839,3577,13
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052904,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,1,1,2,2,2,325000.0,NA,2.875,NA,2,2467.05,NA,824.0,,3280.0,360,NA,NA,2,2,2,2,415000,1,1,3,5,1,NA,92,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,7479,23.2300000000000004,95700,103,2602,2815,17
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053520,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,32,1,2,2,2,205000.0,64.557,3.1,0.091,2,2659.45,NA,985.0,,41.46,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,66,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,1,2,,,,,10,,,,5967,52.8400000000000034,95700,74,677,1321,29
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053416,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,31,1,2,2,2,305000.0,NA,2.5,NA,2,2488.99,NA,1290.0,,,240,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,69,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6427,32.9200000000000017,95700,142,1366,1829,18
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053412,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,1,1,2,2,2,435000.0,NA,2.625,NA,2,6230.32,NA,4892.0,4300.0,,360,NA,NA,2,2,2,2,565000,1,1,3,5,1,NA,137,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6802,26.3999999999999986,95700,170,1636,1808,13
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053107,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,4,0,2,1,31,1,2,2,2,125000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,34,NA,9,9,2,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,10748,34.5900000000000034,95700,78,2632,3531,21
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053804,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,1205000.0,80.0,3.05,0.353,2,4883.26,NA,985.0,,,360,NA,NA,2,2,2,2,1505000,1,1,3,5,1,NA,1076,<20%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,3510,15.7300000000000004,95700,177,1081,1260,17
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053109,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,215000.0,69.639,2.875,0.144,2,3637.24,NA,2363.48,1378.48,,360,NA,NA,2,2,2,2,305000,1,1,3,5,1,NA,100,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,8706,29.5899999999999999,95700,100,2590,3039,14
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053721,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,31,1,2,2,2,285000.0,NA,2.75,NA,2,2073.35,NA,674.0,,,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,156,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3385,12.7599999999999998,95700,182,1278,1406,26
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183052802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,1,1,2,2,2,135000.0,NA,2.875,NA,2,2772.75,NA,824.0,,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,101,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,6450,54.5700000000000003,95700,80,1564,2181,37
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053412,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,495000.0,95.0,2.875,0.404,2,3717.56,NA,985.0,,2100.6,360,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,194,44,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,6802,26.3999999999999986,95700,170,1636,1808,13
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054017,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,1,1,2,2,2,515000.0,NA,2.625,NA,2,3474.86,NA,1095.0,,3000.0,360,NA,NA,2,2,2,2,545000,1,1,3,5,1,NA,155,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3052,40.7899999999999991,95700,75,437,743,19
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,31,1,2,2,2,265000.0,NA,2.625,NA,2,1286.67,NA,0.0,,633.3,240,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,82,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3672,14.9800000000000004,95700,161,1158,1211,18
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054001,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,31,1,2,2,2,315000.0,NA,2.625,NA,2,1744.5,NA,500.0,,1450.0,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,120,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5146,40.9799999999999969,95700,74,1439,1718,36
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053418,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,255000.0,95.0,2.75,0.314,2,3252.7,NA,1551.05,566.05,,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,80,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,6145,26.9800000000000004,95700,112,1373,2006,24
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053106,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,2,1,1,1,2,2,2,215000.0,80.0,2.75,0.056,3,3394.46,NA,985.0,,2483.69,360,NA,NA,2,2,2,2,275000,1,2,3,5,1,NA,200,20%-<30%,1,10,2,,,,,5,,,,,2,4,27,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,3637,47.8400000000000034,95700,100,805,1103,21
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183054211,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Joint,1,1,2,1,1,1,2,2,2,455000.0,94.89,3.125,1.027,2,4946.35,NA,3246.0,2261.0,2451.26,360,NA,NA,2,2,2,2,475000,1,1,3,5,1,NA,114,30%-<36%,3,9,3,,,,,3,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,1,,,,,10,,,,10785,23.9899999999999984,95700,118,2839,3577,13
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183050700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,1,1,2,2,2,505000.0,NA,2.5,NA,2,3578.4,NA,718.0,718.0,189.38,360,NA,NA,2,2,2,2,685000,1,1,3,5,1,NA,116,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3510,87.2900000000000063,95700,61,642,1323,53
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053408,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,31,1,2,2,2,345000.0,NA,2.125,NA,2,1991.67,NA,750.0,,2396.0,180,NA,NA,2,2,2,2,605000,1,1,3,5,1,NA,175,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4445,28.9299999999999997,95700,183,1216,1391,18
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183053107,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,1,1,2,2,2,265000.0,NA,2.75,NA,2,3354.78,NA,1290.0,,1142.61,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,81,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,10748,34.5900000000000034,95700,78,2632,3531,21
2021,JJKC32MCHWDI71265Z06,39580,NC,37183,37183051800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,31,1,2,2,2,185000.0,45.0,2.9,0.037,2,2332.92,NA,985.0,,100.86,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,95,<20%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,35-44,No,No,1,1,1,,,,,10,,,,4765,17,95700,123,1233,1897,57
